,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Year,Value,Flag
247448,5500,Oceania,1775,"Meat indigenous, poultry",5510,Production,tonnes,2006,984133.0,A
247449,5500,Oceania,1770,"Meat indigenous, total",5510,Production,tonnes,2006,6118238.0,A
247450,5500,Oceania,1808,"Meat, Poultry",5510,Production,tonnes,2006,1006686.0,A
247451,5500,Oceania,1765,"Meat, Total",5510,Production,tonnes,2006,5984975.0,A
247452,5500,Oceania,1807,Sheep and Goat Meat,5510,Production,tonnes,2006,1189533.0,A
252131,5100,Africa,1122,"Meat indigenous, ass",5510,Production,tonnes,2007,17414.0,A
252132,5100,Africa,1084,"Meat indigenous, bird nes",5510,Production,tonnes,2007,16150.0,A
252133,5100,Africa,972,"Meat indigenous, buffalo",5510,Production,tonnes,2007,338004.0,A
252134,5100,Africa,1137,"Meat indigenous, camel",5510,Production,tonnes,2007,337760.0,A
252135,5100,Africa,944,"Meat indigenous, cattle",5510,Production,tonnes,2007,4948653.0,A
252136,5100,Africa,1094,"Meat indigenous, chicken",5510,Production,tonnes,2007,3695364.0,A
252137,5100,Africa,1070,"Meat indigenous, duck",5510,Production,tonnes,2007,84680.0,A
252138,5100,Africa,1077,"Meat indigenous, geese",5510,Production,tonnes,2007,33620.0,A
252139,5100,Africa,1032,"Meat indigenous, goat",5510,Production,tonnes,2007,1183476.0,A
252140,5100,Africa,1120,"Meat indigenous, horse",5510,Production,tonnes,2007,17765.0,A
252141,5100,Africa,1055,"Meat indigenous, pig",5510,Production,tonnes,2007,1072845.0,A
252142,5100,Africa,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2007,80950.0,A
252143,5100,Africa,1012,"Meat indigenous, sheep",5510,Production,tonnes,2007,1482541.0,A
252144,5100,Africa,1087,"Meat indigenous, turkey",5510,Production,tonnes,2007,100864.0,A
252145,5100,Africa,1108,"Meat, ass",5510,Production,tonnes,2007,18785.0,A
252146,5100,Africa,1089,"Meat, bird nes",5510,Production,tonnes,2007,16150.0,A
252147,5100,Africa,947,"Meat, buffalo",5510,Production,tonnes,2007,370000.0,A
252148,5100,Africa,1127,"Meat, camel",5510,Production,tonnes,2007,338891.0,A
252149,5100,Africa,867,"Meat, cattle",5510,Production,tonnes,2007,4981200.0,A
252150,5100,Africa,1058,"Meat, chicken",5510,Production,tonnes,2007,3751720.0,A
252151,5100,Africa,1069,"Meat, duck",5510,Production,tonnes,2007,84677.0,A
252152,5100,Africa,1163,"Meat, game",5510,Production,tonnes,2007,941323.0,A
252153,5100,Africa,1017,"Meat, goat",5510,Production,tonnes,2007,1143767.0,A
252154,5100,Africa,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2007,33676.0,A
252155,5100,Africa,1097,"Meat, horse",5510,Production,tonnes,2007,15960.0,A
252156,5100,Africa,1166,"Meat, nes",5510,Production,tonnes,2007,219333.0,A
252157,5100,Africa,1035,"Meat, pig",5510,Production,tonnes,2007,1043189.0,A
252158,5100,Africa,1141,"Meat, rabbit",5510,Production,tonnes,2007,78660.0,A
252159,5100,Africa,977,"Meat, sheep",5510,Production,tonnes,2007,1537476.0,A
252160,5100,Africa,1080,"Meat, turkey",5510,Production,tonnes,2007,113054.0,A
252161,5100,Africa,1806,Beef and Buffalo Meat,5510,Production,tonnes,2007,5351200.0,A
252162,5100,Africa,1775,"Meat indigenous, poultry",5510,Production,tonnes,2007,3930678.0,A
252163,5100,Africa,1770,"Meat indigenous, total",5510,Production,tonnes,2007,14582023.0,A
252164,5100,Africa,1808,"Meat, Poultry",5510,Production,tonnes,2007,3999277.0,A
252165,5100,Africa,1765,"Meat, Total",5510,Production,tonnes,2007,14699140.0,A
252166,5100,Africa,1807,Sheep and Goat Meat,5510,Production,tonnes,2007,2681243.0,A
252349,5203,Northern America,944,"Meat indigenous, cattle",5510,Production,tonnes,2007,12725764.0,A
252350,5203,Northern America,1094,"Meat indigenous, chicken",5510,Production,tonnes,2007,17244903.0,A
252351,5203,Northern America,1070,"Meat indigenous, duck",5510,Production,tonnes,2007,69444.0,A
252352,5203,Northern America,1077,"Meat indigenous, geese",5510,Production,tonnes,2007,900.0,A
252353,5203,Northern America,1032,"Meat indigenous, goat",5510,Production,tonnes,2007,2.0,A
252354,5203,Northern America,1120,"Meat indigenous, horse",5510,Production,tonnes,2007,57904.0,A
252355,5203,Northern America,1055,"Meat indigenous, pig",5510,Production,tonnes,2007,12202311.0,A
252356,5203,Northern America,1012,"Meat indigenous, sheep",5510,Production,tonnes,2007,103065.0,A
252357,5203,Northern America,1087,"Meat indigenous, turkey",5510,Production,tonnes,2007,2862000.0,A
252358,5203,Northern America,867,"Meat, cattle",5510,Production,tonnes,2007,13187311.0,A
252359,5203,Northern America,1058,"Meat, chicken",5510,Production,tonnes,2007,17658511.0,A
252360,5203,Northern America,1069,"Meat, duck",5510,Production,tonnes,2007,67110.0,A
252361,5203,Northern America,1163,"Meat, game",5510,Production,tonnes,2007,245104.0,A
252362,5203,Northern America,1017,"Meat, goat",5510,Production,tonnes,2007,12198.0,A
252363,5203,Northern America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2007,900.0,A
252364,5203,Northern America,1097,"Meat, horse",5510,Production,tonnes,2007,45000.0,A
252365,5203,Northern America,1166,"Meat, nes",5510,Production,tonnes,2007,2001.0,A
252366,5203,Northern America,1035,"Meat, pig",5510,Production,tonnes,2007,11868688.0,A
252367,5203,Northern America,977,"Meat, sheep",5510,Production,tonnes,2007,99725.0,A
252368,5203,Northern America,1080,"Meat, turkey",5510,Production,tonnes,2007,2868564.0,A
252369,5203,Northern America,1806,Beef and Buffalo Meat,5510,Production,tonnes,2007,13187311.0,A
252370,5203,Northern America,1775,"Meat indigenous, poultry",5510,Production,tonnes,2007,20177247.0,A
252371,5203,Northern America,1770,"Meat indigenous, total",5510,Production,tonnes,2007,45513398.0,A
252372,5203,Northern America,1808,"Meat, Poultry",5510,Production,tonnes,2007,20595085.0,A
252373,5203,Northern America,1765,"Meat, Total",5510,Production,tonnes,2007,46055112.0,A
252374,5203,Northern America,1807,Sheep and Goat Meat,5510,Production,tonnes,2007,111923.0,A
252426,5207,South America,944,"Meat indigenous, cattle",5510,Production,tonnes,2007,15612627.0,A
252427,5207,South America,1094,"Meat indigenous, chicken",5510,Production,tonnes,2007,13937691.0,A
252428,5207,South America,1070,"Meat indigenous, duck",5510,Production,tonnes,2007,17865.0,A
252429,5207,South America,1077,"Meat indigenous, geese",5510,Production,tonnes,2007,995.0,A
252430,5207,South America,1032,"Meat indigenous, goat",5510,Production,tonnes,2007,72059.0,A
252431,5207,South America,1120,"Meat indigenous, horse",5510,Production,tonnes,2007,100835.0,A
252432,5207,South America,1161,"Meat indigenous, other camelids",5510,Production,tonnes,2007,16428.0,A
252433,5207,South America,1055,"Meat indigenous, pig",5510,Production,tonnes,2007,4648065.0,A
252434,5207,South America,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2007,565185.0,A
252435,5207,South America,1154,"Meat indigenous, rodents",5510,Production,tonnes,2007,17875.0,A
252436,5207,South America,1012,"Meat indigenous, sheep",5510,Production,tonnes,2007,244325.0,A
252437,5207,South America,1087,"Meat indigenous, turkey",5510,Production,tonnes,2007,532399.0,A
252438,5207,South America,867,"Meat, cattle",5510,Production,tonnes,2007,15538287.0,A
252439,5207,South America,1058,"Meat, chicken",5510,Production,tonnes,2007,13928856.0,A
252440,5207,South America,1069,"Meat, duck",5510,Production,tonnes,2007,17865.0,A
252441,5207,South America,1163,"Meat, game",5510,Production,tonnes,2007,56950.0,A
252442,5207,South America,1017,"Meat, goat",5510,Production,tonnes,2007,71844.0,A
252443,5207,South America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2007,995.0,A
252444,5207,South America,1097,"Meat, horse",5510,Production,tonnes,2007,94718.0,A
252445,5207,South America,1166,"Meat, nes",5510,Production,tonnes,2007,8045.0,A
252446,5207,South America,1158,"Meat, other camelids",5510,Production,tonnes,2007,22293.0,A
252447,5207,South America,1151,"Meat, other rodents",5510,Production,tonnes,2007,17875.0,A
252448,5207,South America,1035,"Meat, pig",5510,Production,tonnes,2007,4648239.0,A
252449,5207,South America,1141,"Meat, rabbit",5510,Production,tonnes,2007,13498.0,A
252450,5207,South America,977,"Meat, sheep",5510,Production,tonnes,2007,238010.0,A
252451,5207,South America,1080,"Meat, turkey",5510,Production,tonnes,2007,528049.0,A
252452,5207,South America,1806,Beef and Buffalo Meat,5510,Production,tonnes,2007,15538287.0,A
252453,5207,South America,1775,"Meat indigenous, poultry",5510,Production,tonnes,2007,14488949.0,A
252454,5207,South America,1770,"Meat indigenous, total",5510,Production,tonnes,2007,35831342.0,A
252455,5207,South America,1808,"Meat, Poultry",5510,Production,tonnes,2007,14475764.0,A
252456,5207,South America,1765,"Meat, Total",5510,Production,tonnes,2007,35185524.0,A
252457,5207,South America,1807,Sheep and Goat Meat,5510,Production,tonnes,2007,309854.0,A
252458,5300,Asia,1122,"Meat indigenous, ass",5510,Production,tonnes,2007,172880.0,A
252459,5300,Asia,1084,"Meat indigenous, bird nes",5510,Production,tonnes,2007,3450.0,A
252460,5300,Asia,972,"Meat indigenous, buffalo",5510,Production,tonnes,2007,2940659.0,A
252461,5300,Asia,1137,"Meat indigenous, camel",5510,Production,tonnes,2007,100464.0,A
252462,5300,Asia,944,"Meat indigenous, cattle",5510,Production,tonnes,2007,12101934.0,A
252463,5300,Asia,1094,"Meat indigenous, chicken",5510,Production,tonnes,2007,25010980.0,A
252464,5300,Asia,1070,"Meat indigenous, duck",5510,Production,tonnes,2007,2905287.0,A
252465,5300,Asia,1077,"Meat indigenous, geese",5510,Production,tonnes,2007,2148976.0,A
252466,5300,Asia,1032,"Meat indigenous, goat",5510,Production,tonnes,2007,3265936.0,A
252467,5300,Asia,1120,"Meat indigenous, horse",5510,Production,tonnes,2007,307748.0,A
252468,5300,Asia,1124,"Meat indigenous, mule",5510,Production,tonnes,2007,58000.0,A
252469,5300,Asia,1055,"Meat indigenous, pig",5510,Production,tonnes,2007,53807348.0,A
252470,5300,Asia,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2007,720829.0,A
252471,5300,Asia,1012,"Meat indigenous, sheep",5510,Production,tonnes,2007,4065071.0,A
252472,5300,Asia,1087,"Meat indigenous, turkey",5510,Production,tonnes,2007,126747.0,A
252473,5300,Asia,1108,"Meat, ass",5510,Production,tonnes,2007,172880.0,A
252474,5300,Asia,1089,"Meat, bird nes",5510,Production,tonnes,2007,3460.0,A
252475,5300,Asia,947,"Meat, buffalo",5510,Production,tonnes,2007,2954641.0,A
252476,5300,Asia,1127,"Meat, camel",5510,Production,tonnes,2007,114677.0,A
252477,5300,Asia,867,"Meat, cattle",5510,Production,tonnes,2007,12439899.0,A
252478,5300,Asia,1058,"Meat, chicken",5510,Production,tonnes,2007,25030674.0,A
252479,5300,Asia,1069,"Meat, duck",5510,Production,tonnes,2007,2922200.0,A
252480,5300,Asia,1163,"Meat, game",5510,Production,tonnes,2007,24918.0,A
252481,5300,Asia,1017,"Meat, goat",5510,Production,tonnes,2007,3286592.0,A
252482,5300,Asia,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2007,2149660.0,A
252483,5300,Asia,1097,"Meat, horse",5510,Production,tonnes,2007,309922.0,A
252484,5300,Asia,1111,"Meat, mule",5510,Production,tonnes,2007,58000.0,A
252485,5300,Asia,1166,"Meat, nes",5510,Production,tonnes,2007,675459.0,A
252486,5300,Asia,1035,"Meat, pig",5510,Production,tonnes,2007,53224534.0,A
252487,5300,Asia,1141,"Meat, rabbit",5510,Production,tonnes,2007,718711.0,A
252488,5300,Asia,977,"Meat, sheep",5510,Production,tonnes,2007,4231046.0,A
252489,5300,Asia,1080,"Meat, turkey",5510,Production,tonnes,2007,148358.0,A
252490,5300,Asia,1806,Beef and Buffalo Meat,5510,Production,tonnes,2007,15394540.0,A
252491,5300,Asia,1775,"Meat indigenous, poultry",5510,Production,tonnes,2007,30195440.0,A
252492,5300,Asia,1770,"Meat indigenous, total",5510,Production,tonnes,2007,108437188.0,A
252493,5300,Asia,1808,"Meat, Poultry",5510,Production,tonnes,2007,30254352.0,A
252494,5300,Asia,1765,"Meat, Total",5510,Production,tonnes,2007,108466131.0,A
252495,5300,Asia,1807,Sheep and Goat Meat,5510,Production,tonnes,2007,7517638.0,A
252647,5400,Europe,1122,"Meat indigenous, ass",5510,Production,tonnes,2007,502.0,A
252648,5400,Europe,972,"Meat indigenous, buffalo",5510,Production,tonnes,2007,4259.0,A
252649,5400,Europe,1137,"Meat indigenous, camel",5510,Production,tonnes,2007,157.0,A
252650,5400,Europe,944,"Meat indigenous, cattle",5510,Production,tonnes,2007,11134206.0,A
252651,5400,Europe,1094,"Meat indigenous, chicken",5510,Production,tonnes,2007,11597451.0,A
252652,5400,Europe,1070,"Meat indigenous, duck",5510,Production,tonnes,2007,498274.0,A
252653,5400,Europe,1077,"Meat indigenous, geese",5510,Production,tonnes,2007,59360.0,A
252654,5400,Europe,1032,"Meat indigenous, goat",5510,Production,tonnes,2007,129311.0,A
252655,5400,Europe,1120,"Meat indigenous, horse",5510,Production,tonnes,2007,137316.0,A
252656,5400,Europe,1124,"Meat indigenous, mule",5510,Production,tonnes,2007,733.0,A
252657,5400,Europe,1055,"Meat indigenous, pig",5510,Production,tonnes,2007,26384083.0,A
252658,5400,Europe,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2007,491440.0,A
252659,5400,Europe,1012,"Meat indigenous, sheep",5510,Production,tonnes,2007,1310080.0,A
252660,5400,Europe,1087,"Meat indigenous, turkey",5510,Production,tonnes,2007,1715166.0,A
252661,5400,Europe,1108,"Meat, ass",5510,Production,tonnes,2007,423.0,A
252662,5400,Europe,1089,"Meat, bird nes",5510,Production,tonnes,2007,54021.0,A
252663,5400,Europe,947,"Meat, buffalo",5510,Production,tonnes,2007,4259.0,A
252664,5400,Europe,1127,"Meat, camel",5510,Production,tonnes,2007,157.0,A
252665,5400,Europe,867,"Meat, cattle",5510,Production,tonnes,2007,11114432.0,A
252666,5400,Europe,1058,"Meat, chicken",5510,Production,tonnes,2007,11742624.0,A
252667,5400,Europe,1069,"Meat, duck",5510,Production,tonnes,2007,524111.0,A
252668,5400,Europe,1163,"Meat, game",5510,Production,tonnes,2007,138064.0,A
252669,5400,Europe,1017,"Meat, goat",5510,Production,tonnes,2007,134962.0,A
252670,5400,Europe,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2007,60693.0,A
252671,5400,Europe,1097,"Meat, horse",5510,Production,tonnes,2007,135680.0,A
252672,5400,Europe,1111,"Meat, mule",5510,Production,tonnes,2007,696.0,A
252673,5400,Europe,1166,"Meat, nes",5510,Production,tonnes,2007,186367.0,A
252674,5400,Europe,1035,"Meat, pig",5510,Production,tonnes,2007,26398687.0,A
252675,5400,Europe,1141,"Meat, rabbit",5510,Production,tonnes,2007,315031.0,A
252676,5400,Europe,977,"Meat, sheep",5510,Production,tonnes,2007,1306761.0,A
252677,5400,Europe,1080,"Meat, turkey",5510,Production,tonnes,2007,1744650.0,A
252678,5400,Europe,1806,Beef and Buffalo Meat,5510,Production,tonnes,2007,11118691.0,A
252679,5400,Europe,1775,"Meat indigenous, poultry",5510,Production,tonnes,2007,13870251.0,A
252680,5400,Europe,1770,"Meat indigenous, total",5510,Production,tonnes,2007,53786769.0,A
252681,5400,Europe,1808,"Meat, Poultry",5510,Production,tonnes,2007,14126100.0,A
252682,5400,Europe,1765,"Meat, Total",5510,Production,tonnes,2007,53861619.0,A
252683,5400,Europe,1807,Sheep and Goat Meat,5510,Production,tonnes,2007,1441723.0,A
252811,5500,Oceania,972,"Meat indigenous, buffalo",5510,Production,tonnes,2007,1.0,A
252812,5500,Oceania,944,"Meat indigenous, cattle",5510,Production,tonnes,2007,3060686.0,A
252813,5500,Oceania,1094,"Meat indigenous, chicken",5510,Production,tonnes,2007,986729.0,A
252814,5500,Oceania,1070,"Meat indigenous, duck",5510,Production,tonnes,2007,12191.0,A
252815,5500,Oceania,1077,"Meat indigenous, geese",5510,Production,tonnes,2007,120.0,A
252816,5500,Oceania,1032,"Meat indigenous, goat",5510,Production,tonnes,2007,21253.0,A
252817,5500,Oceania,1120,"Meat indigenous, horse",5510,Production,tonnes,2007,27187.0,A
252818,5500,Oceania,1055,"Meat indigenous, pig",5510,Production,tonnes,2007,524070.0,A
252819,5500,Oceania,1012,"Meat indigenous, sheep",5510,Production,tonnes,2007,1334244.0,A
252820,5500,Oceania,1087,"Meat indigenous, turkey",5510,Production,tonnes,2007,37762.0,A
252821,5500,Oceania,947,"Meat, buffalo",5510,Production,tonnes,2007,1.0,A
252822,5500,Oceania,867,"Meat, cattle",5510,Production,tonnes,2007,2814711.0,A
252823,5500,Oceania,1058,"Meat, chicken",5510,Production,tonnes,2007,982625.0,A
252824,5500,Oceania,1069,"Meat, duck",5510,Production,tonnes,2007,12323.0,A
252825,5500,Oceania,1163,"Meat, game",5510,Production,tonnes,2007,397903.0,A
252826,5500,Oceania,1017,"Meat, goat",5510,Production,tonnes,2007,18921.0,A
252827,5500,Oceania,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2007,120.0,A
252828,5500,Oceania,1097,"Meat, horse",5510,Production,tonnes,2007,26135.0,A
252829,5500,Oceania,1166,"Meat, nes",5510,Production,tonnes,2007,4900.0,A
252830,5500,Oceania,1035,"Meat, pig",5510,Production,tonnes,2007,525885.0,A
252831,5500,Oceania,977,"Meat, sheep",5510,Production,tonnes,2007,1262337.0,A
252832,5500,Oceania,1080,"Meat, turkey",5510,Production,tonnes,2007,37762.0,A
252833,5500,Oceania,1806,Beef and Buffalo Meat,5510,Production,tonnes,2007,2814711.0,A
252834,5500,Oceania,1775,"Meat indigenous, poultry",5510,Production,tonnes,2007,1036803.0,A
252835,5500,Oceania,1770,"Meat indigenous, total",5510,Production,tonnes,2007,6407046.0,A
252836,5500,Oceania,1808,"Meat, Poultry",5510,Production,tonnes,2007,1032830.0,A
252837,5500,Oceania,1765,"Meat, Total",5510,Production,tonnes,2007,6083622.0,A
252838,5500,Oceania,1807,Sheep and Goat Meat,5510,Production,tonnes,2007,1281258.0,A
257517,5100,Africa,1122,"Meat indigenous, ass",5510,Production,tonnes,2008,17910.0,A
257518,5100,Africa,1084,"Meat indigenous, bird nes",5510,Production,tonnes,2008,16400.0,A
257519,5100,Africa,972,"Meat indigenous, buffalo",5510,Production,tonnes,2008,375049.0,A
257520,5100,Africa,1137,"Meat indigenous, camel",5510,Production,tonnes,2008,389807.0,A
257521,5100,Africa,944,"Meat indigenous, cattle",5510,Production,tonnes,2008,5165717.0,A
257522,5100,Africa,1094,"Meat indigenous, chicken",5510,Production,tonnes,2008,3955022.0,A
257523,5100,Africa,1070,"Meat indigenous, duck",5510,Production,tonnes,2008,88606.0,A
257524,5100,Africa,1077,"Meat indigenous, geese",5510,Production,tonnes,2008,33623.0,A
257525,5100,Africa,1032,"Meat indigenous, goat",5510,Production,tonnes,2008,1213821.0,A
257526,5100,Africa,1120,"Meat indigenous, horse",5510,Production,tonnes,2008,19182.0,A
257527,5100,Africa,1055,"Meat indigenous, pig",5510,Production,tonnes,2008,1186152.0,A
257528,5100,Africa,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2008,78109.0,A
257529,5100,Africa,1012,"Meat indigenous, sheep",5510,Production,tonnes,2008,1537160.0,A
257530,5100,Africa,1087,"Meat indigenous, turkey",5510,Production,tonnes,2008,92816.0,A
257531,5100,Africa,1108,"Meat, ass",5510,Production,tonnes,2008,19557.0,A
257532,5100,Africa,1089,"Meat, bird nes",5510,Production,tonnes,2008,16400.0,A
257533,5100,Africa,947,"Meat, buffalo",5510,Production,tonnes,2008,375000.0,A
257534,5100,Africa,1127,"Meat, camel",5510,Production,tonnes,2008,381044.0,A
257535,5100,Africa,867,"Meat, cattle",5510,Production,tonnes,2008,5191453.0,A
257536,5100,Africa,1058,"Meat, chicken",5510,Production,tonnes,2008,3987801.0,A
257537,5100,Africa,1069,"Meat, duck",5510,Production,tonnes,2008,88673.0,A
257538,5100,Africa,1163,"Meat, game",5510,Production,tonnes,2008,982401.0,A
257539,5100,Africa,1017,"Meat, goat",5510,Production,tonnes,2008,1178510.0,A
257540,5100,Africa,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2008,33680.0,A
257541,5100,Africa,1097,"Meat, horse",5510,Production,tonnes,2008,16549.0,A
257542,5100,Africa,1166,"Meat, nes",5510,Production,tonnes,2008,222320.0,A
257543,5100,Africa,1035,"Meat, pig",5510,Production,tonnes,2008,1076848.0,A
257544,5100,Africa,1141,"Meat, rabbit",5510,Production,tonnes,2008,78111.0,A
257545,5100,Africa,977,"Meat, sheep",5510,Production,tonnes,2008,1543038.0,A
257546,5100,Africa,1080,"Meat, turkey",5510,Production,tonnes,2008,125693.0,A
257547,5100,Africa,1806,Beef and Buffalo Meat,5510,Production,tonnes,2008,5566453.0,A
257548,5100,Africa,1775,"Meat indigenous, poultry",5510,Production,tonnes,2008,4186467.0,A
257549,5100,Africa,1770,"Meat indigenous, total",5510,Production,tonnes,2008,15385374.0,A
257550,5100,Africa,1808,"Meat, Poultry",5510,Production,tonnes,2008,4252246.0,A
257551,5100,Africa,1765,"Meat, Total",5510,Production,tonnes,2008,15328356.0,A
257552,5100,Africa,1807,Sheep and Goat Meat,5510,Production,tonnes,2008,2721547.0,A
257735,5203,Northern America,944,"Meat indigenous, cattle",5510,Production,tonnes,2008,12960029.0,A
257736,5203,Northern America,1094,"Meat indigenous, chicken",5510,Production,tonnes,2008,17963515.0,A
257737,5203,Northern America,1070,"Meat indigenous, duck",5510,Production,tonnes,2008,64367.0,A
257738,5203,Northern America,1077,"Meat indigenous, geese",5510,Production,tonnes,2008,900.0,A
257739,5203,Northern America,1032,"Meat indigenous, goat",5510,Production,tonnes,2008,2.0,A
257740,5203,Northern America,1120,"Meat indigenous, horse",5510,Production,tonnes,2008,80032.0,A
257741,5203,Northern America,1055,"Meat indigenous, pig",5510,Production,tonnes,2008,12876174.0,A
257742,5203,Northern America,1012,"Meat indigenous, sheep",5510,Production,tonnes,2008,102660.0,A
257743,5203,Northern America,1087,"Meat indigenous, turkey",5510,Production,tonnes,2008,3003000.0,A
257744,5203,Northern America,867,"Meat, cattle",5510,Production,tonnes,2008,13334531.0,A
257745,5203,Northern America,1058,"Meat, chicken",5510,Production,tonnes,2008,18036287.0,A
257746,5203,Northern America,1069,"Meat, duck",5510,Production,tonnes,2008,60248.0,A
257747,5203,Northern America,1163,"Meat, game",5510,Production,tonnes,2008,250741.0,A
257748,5203,Northern America,1017,"Meat, goat",5510,Production,tonnes,2008,12765.0,A
257749,5203,Northern America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2008,900.0,A
257750,5203,Northern America,1097,"Meat, horse",5510,Production,tonnes,2008,57621.0,A
257751,5203,Northern America,1166,"Meat, nes",5510,Production,tonnes,2008,4700.0,A
257752,5203,Northern America,1035,"Meat, pig",5510,Production,tonnes,2008,12551653.0,A
257753,5203,Northern America,977,"Meat, sheep",5510,Production,tonnes,2008,98283.0,A
257754,5203,Northern America,1080,"Meat, turkey",5510,Production,tonnes,2008,3013200.0,A
257755,5203,Northern America,1806,Beef and Buffalo Meat,5510,Production,tonnes,2008,13334531.0,A
257756,5203,Northern America,1775,"Meat indigenous, poultry",5510,Production,tonnes,2008,21031782.0,A
257757,5203,Northern America,1770,"Meat indigenous, total",5510,Production,tonnes,2008,47306121.0,A
257758,5203,Northern America,1808,"Meat, Poultry",5510,Production,tonnes,2008,21110635.0,A
257759,5203,Northern America,1765,"Meat, Total",5510,Production,tonnes,2008,47420930.0,A
257760,5203,Northern America,1807,Sheep and Goat Meat,5510,Production,tonnes,2008,111048.0,A
257812,5207,South America,944,"Meat indigenous, cattle",5510,Production,tonnes,2008,15327234.0,A
257813,5207,South America,1094,"Meat indigenous, chicken",5510,Production,tonnes,2008,15589651.0,A
257814,5207,South America,1070,"Meat indigenous, duck",5510,Production,tonnes,2008,18974.0,A
257815,5207,South America,1077,"Meat indigenous, geese",5510,Production,tonnes,2008,1018.0,A
257816,5207,South America,1032,"Meat indigenous, goat",5510,Production,tonnes,2008,71600.0,A
257817,5207,South America,1120,"Meat indigenous, horse",5510,Production,tonnes,2008,91462.0,A
257818,5207,South America,1161,"Meat indigenous, other camelids",5510,Production,tonnes,2008,17464.0,A
257819,5207,South America,1055,"Meat indigenous, pig",5510,Production,tonnes,2008,4754334.0,A
257820,5207,South America,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2008,261155.0,A
257821,5207,South America,1154,"Meat indigenous, rodents",5510,Production,tonnes,2008,18254.0,A
257822,5207,South America,1012,"Meat indigenous, sheep",5510,Production,tonnes,2008,241256.0,A
257823,5207,South America,1087,"Meat indigenous, turkey",5510,Production,tonnes,2008,609384.0,A
257824,5207,South America,867,"Meat, cattle",5510,Production,tonnes,2008,15281210.0,A
257825,5207,South America,1058,"Meat, chicken",5510,Production,tonnes,2008,15590601.0,A
257826,5207,South America,1069,"Meat, duck",5510,Production,tonnes,2008,18832.0,A
257827,5207,South America,1163,"Meat, game",5510,Production,tonnes,2008,55587.0,A
257828,5207,South America,1017,"Meat, goat",5510,Production,tonnes,2008,70816.0,A
257829,5207,South America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2008,1018.0,A
257830,5207,South America,1097,"Meat, horse",5510,Production,tonnes,2008,85535.0,A
257831,5207,South America,1166,"Meat, nes",5510,Production,tonnes,2008,8740.0,A
257832,5207,South America,1158,"Meat, other camelids",5510,Production,tonnes,2008,23919.0,A
257833,5207,South America,1151,"Meat, other rodents",5510,Production,tonnes,2008,18254.0,A
257834,5207,South America,1035,"Meat, pig",5510,Production,tonnes,2008,4754666.0,A
257835,5207,South America,1141,"Meat, rabbit",5510,Production,tonnes,2008,13243.0,A
257836,5207,South America,977,"Meat, sheep",5510,Production,tonnes,2008,239689.0,A
257837,5207,South America,1080,"Meat, turkey",5510,Production,tonnes,2008,605327.0,A
257838,5207,South America,1806,Beef and Buffalo Meat,5510,Production,tonnes,2008,15281210.0,A
257839,5207,South America,1775,"Meat indigenous, poultry",5510,Production,tonnes,2008,16219026.0,A
257840,5207,South America,1770,"Meat indigenous, total",5510,Production,tonnes,2008,37066110.0,A
257841,5207,South America,1808,"Meat, Poultry",5510,Production,tonnes,2008,16215777.0,A
257842,5207,South America,1765,"Meat, Total",5510,Production,tonnes,2008,36767437.0,A
257843,5207,South America,1807,Sheep and Goat Meat,5510,Production,tonnes,2008,310506.0,A
257844,5300,Asia,1122,"Meat indigenous, ass",5510,Production,tonnes,2008,172000.0,A
257845,5300,Asia,1084,"Meat indigenous, bird nes",5510,Production,tonnes,2008,3390.0,A
257846,5300,Asia,972,"Meat indigenous, buffalo",5510,Production,tonnes,2008,2974766.0,A
257847,5300,Asia,1137,"Meat indigenous, camel",5510,Production,tonnes,2008,105567.0,A
257848,5300,Asia,944,"Meat indigenous, cattle",5510,Production,tonnes,2008,12191948.0,A
257849,5300,Asia,1094,"Meat indigenous, chicken",5510,Production,tonnes,2008,26303592.0,A
257850,5300,Asia,1070,"Meat indigenous, duck",5510,Production,tonnes,2008,3112551.0,A
257851,5300,Asia,1077,"Meat indigenous, geese",5510,Production,tonnes,2008,2181516.0,A
257852,5300,Asia,1032,"Meat indigenous, goat",5510,Production,tonnes,2008,3389593.0,A
257853,5300,Asia,1120,"Meat indigenous, horse",5510,Production,tonnes,2008,306437.0,A
257854,5300,Asia,1124,"Meat indigenous, mule",5510,Production,tonnes,2008,54300.0,A
257855,5300,Asia,1055,"Meat indigenous, pig",5510,Production,tonnes,2008,55740365.0,A
257856,5300,Asia,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2008,716756.0,A
