,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F
19489,5300,Asia,1144,"Meat indigenous, rabbit",5323,Production,1000 Head,9630.0,A,10430.0,A,13130.0,A,14630.0,A,14530.0,A,15435.0,A,21635.0,A,24835.0,A,25305.0,A,23836.0,A,26742.0,A,27401.0,A,28770.0,A,27401.0,A,33390.0,A,35439.0,A,36765.0,A,39206.0,A,41238.0,A,43514.0,A,39768.0,A,39795.0,A,40715.0,A,42520.0,A,40326.0,A,52137.0,A,69884.0,A,78645.0,A,70475.0,A,65675.0,A,73700.0,A,128311.0,A,140131.0,A,173366.0,A,196833.0,A,234485.0,A,214865.0,A,235632.0,A,243903.0,A,304934.0,A,363041.0,A,378724.0,A,394023.0,A,415054.0,A,453425.0,A,486786.0,A,531273.0,A,514162.0,A,539423.0,A,571882.0,A,596000.0,A,595413.0,A,594370.0,A,,,,,,,,
19491,5300,Asia,1144,"Meat indigenous, rabbit",5510,Production,tonnes,15660.0,A,16760.0,A,21665.0,A,23665.0,A,22965.0,A,24270.0,A,33770.0,A,38570.0,A,38976.0,A,36531.0,A,40840.0,A,41664.0,A,43906.0,A,42176.0,A,51611.0,A,54680.0,A,56807.0,A,60666.0,A,63706.0,A,66763.0,A,60577.0,A,60547.0,A,61881.0,A,64477.0,A,61270.0,A,79628.0,A,106095.0,A,118280.0,A,105923.0,A,98643.0,A,110691.0,A,193350.0,A,201421.0,A,235555.0,A,272686.0,A,325870.0,A,301949.0,A,330088.0,A,339681.0,A,431693.0,A,502228.0,A,519068.0,A,536322.0,A,566120.0,A,609480.0,A,654161.0,A,720829.0,A,716756.0,A,775809.0,A,830987.0,A,890270.0,A,888298.0,A,883284.0,A,,,,,,,,
19492,5300,Asia,1012,"Meat indigenous, sheep",5322,Production,Head,63827446.0,A,64771446.0,A,66727961.0,A,68027398.0,A,70712415.0,A,73871052.0,A,74606499.0,A,74251230.0,A,76680694.0,A,78010368.0,A,79413071.0,A,77900407.0,A,81320985.0,A,84627043.0,A,89109848.0,A,88322144.0,A,89963432.0,A,96009527.0,A,93588777.0,A,100250171.0,A,108386561.0,A,112326240.0,A,114640246.0,A,116910794.0,A,114274597.0,A,118375051.0,A,121742713.0,A,123719157.0,A,132467385.0,A,137619142.0,A,144415656.0,A,171362256.0,A,180389909.0,A,191532665.0,A,201338020.0,A,194857284.0,A,203673930.0,A,205887069.0,A,208076619.0,A,219312841.0,A,218354925.0,A,229257476.0,A,231360414.0,A,236302894.0,A,241878106.0,A,248227432.0,A,254492134.0,A,249109947.0,A,248679230.0,A,247787019.0,A,245950612.0,A,250463100.0,A,254158443.0,A,,,,,,,,
19494,5300,Asia,1012,"Meat indigenous, sheep",5510,Production,tonnes,861245.0,A,870706.0,A,894084.0,A,906195.0,A,945853.0,A,985954.0,A,995135.0,A,986865.0,A,1023228.0,A,1041560.0,A,1055585.0,A,1029802.0,A,1074520.0,A,1106940.0,A,1179324.0,A,1175980.0,A,1195703.0,A,1292147.0,A,1265346.0,A,1314061.0,A,1409066.0,A,1510233.0,A,1553634.0,A,1599694.0,A,1573926.0,A,1624368.0,A,1677771.0,A,1775983.0,A,1899841.0,A,1987080.0,A,2071725.0,A,2536590.0,A,2673043.0,A,2793454.0,A,2889090.0,A,2859131.0,A,3050067.0,A,3146079.0,A,3229886.0,A,3433472.0,A,3430084.0,A,3594161.0,A,3615543.0,A,3712526.0,A,3810704.0,A,3928591.0,A,4065071.0,A,3933898.0,A,3966700.0,A,3930342.0,A,3962918.0,A,4022138.0,A,4107429.0,A,,,,,,,,
19495,5300,Asia,1087,"Meat indigenous, turkey",5323,Production,1000 Head,4522.0,A,4884.0,A,5088.0,A,5133.0,A,5328.0,A,5747.0,A,6054.0,A,6592.0,A,7075.0,A,8229.0,A,9541.0,A,11449.0,A,12104.0,A,13815.0,A,15975.0,A,16733.0,A,18940.0,A,19027.0,A,18529.0,A,18749.0,A,19673.0,A,19737.0,A,22808.0,A,20601.0,A,19292.0,A,20642.0,A,23292.0,A,15197.0,A,15531.0,A,16171.0,A,17465.0,A,19302.0,A,21901.0,A,23605.0,A,23847.0,A,22117.0,A,22071.0,A,25557.0,A,22486.0,A,30154.0,A,28379.0,A,27433.0,A,24749.0,A,26323.0,A,26387.0,A,24660.0,A,24611.0,A,22466.0,A,22478.0,A,25987.0,A,22006.0,A,22312.0,A,21001.0,A,,,,,,,,
19497,5300,Asia,1087,"Meat indigenous, turkey",5510,Production,tonnes,12668.0,A,12941.0,A,14311.0,A,14521.0,A,14508.0,A,15828.0,A,17058.0,A,17916.0,A,20794.0,A,24346.0,A,26603.0,A,32456.0,A,32374.0,A,41630.0,A,47373.0,A,51802.0,A,55625.0,A,56873.0,A,52944.0,A,55296.0,A,59014.0,A,59053.0,A,68728.0,A,61775.0,A,57110.0,A,61138.0,A,69368.0,A,73495.0,A,74123.0,A,76812.0,A,84467.0,A,94918.0,A,109778.0,A,119868.0,A,108262.0,A,110435.0,A,111276.0,A,118880.0,A,111846.0,A,163926.0,A,151615.0,A,149036.0,A,133130.0,A,136696.0,A,138069.0,A,128742.0,A,126747.0,A,117252.0,A,113983.0,A,124324.0,A,112306.0,A,114942.0,A,105916.0,A,,,,,,,,
19498,5300,Asia,1108,"Meat, ass",5320,Producing Animals/Slaughtered,Head,160000.0,A,180000.0,A,180000.0,A,185000.0,A,195000.0,A,205000.0,A,215000.0,A,225000.0,A,232000.0,A,240000.0,A,252000.0,A,260000.0,A,250000.0,A,250000.0,A,247000.0,A,243000.0,A,230000.0,A,228000.0,A,223000.0,A,220000.0,A,236000.0,A,250000.0,A,270000.0,A,275000.0,A,282000.0,A,295000.0,A,300000.0,A,310000.0,A,320000.0,A,330000.0,A,340000.0,A,2000000.0,A,1975000.0,A,1960000.0,A,1966000.0,A,2149000.0,A,1889000.0,A,1879000.0,A,1943000.0,A,2017000.0,A,2030000.0,A,2115000.0,A,2123000.0,A,2175570.0,A,2170600.0,A,2231400.0,A,2161000.0,A,2150000.0,A,2279000.0,A,2292000.0,A,2399000.0,A,2400000.0,A,2378100.0,A,2266000.0,A,2301257.0,A,2234883.0,A,1909205.0,A
19500,5300,Asia,1108,"Meat, ass",5510,Production,tonnes,12800.0,A,14400.0,A,14400.0,A,14800.0,A,15600.0,A,16400.0,A,17200.0,A,18000.0,A,18560.0,A,19200.0,A,20160.0,A,20800.0,A,20000.0,A,20000.0,A,19760.0,A,19440.0,A,18400.0,A,18240.0,A,17840.0,A,17600.0,A,18880.0,A,20000.0,A,21600.0,A,22000.0,A,22560.0,A,23600.0,A,24000.0,A,24800.0,A,25600.0,A,26400.0,A,27200.0,A,160000.0,A,158000.0,A,156800.0,A,157280.0,A,171920.0,A,151120.0,A,150320.0,A,155440.0,A,161360.0,A,162400.0,A,169200.0,A,169840.0,A,174046.0,A,173648.0,A,178512.0,A,172880.0,A,172000.0,A,182320.0,A,183360.0,A,191920.0,A,192000.0,A,190248.0,A,193000.0,A,194000.0,A,183839.0,A,156295.0,A
19501,5300,Asia,1089,"Meat, bird nes",5321,Producing Animals/Slaughtered,1000 Head,5890.0,A,6190.0,A,6495.0,A,6825.0,A,7130.0,A,7155.0,A,5155.0,A,6010.0,A,6690.0,A,7270.0,A,9795.0,A,7950.0,A,6210.0,A,5030.0,A,5420.0,A,5790.0,A,5580.0,A,6550.0,A,6675.0,A,7560.0,A,9140.0,A,11170.0,A,12990.0,A,14660.0,A,14310.0,A,14460.0,A,13810.0,A,11727.0,A,11793.0,A,13778.0,A,14329.0,A,16381.0,A,19616.0,A,18128.0,A,17578.0,A,18043.0,A,18338.0,A,15795.0,A,15734.0,A,15489.0,A,14352.0,A,14097.0,A,14589.0,A,16021.0,A,13148.0,A,13287.0,A,13714.0,A,13692.0,A,12521.0,A,12422.0,A,12298.0,A,12144.0,A,11845.0,A,11664.0,A,11555.0,A,10142.0,A,9057.0,A
19503,5300,Asia,1089,"Meat, bird nes",5510,Production,tonnes,2102.0,A,2222.0,A,2343.0,A,2468.0,A,2589.0,A,2593.0,A,1793.0,A,2120.0,A,2397.0,A,2608.0,A,3616.0,A,2863.0,A,2152.0,A,1692.0,A,1830.0,A,1962.0,A,1859.0,A,2228.0,A,2244.0,A,2468.0,A,2646.0,A,3151.0,A,3115.0,A,3203.0,A,3005.0,A,3136.0,A,3205.0,A,2980.0,A,3060.0,A,3330.0,A,3223.0,A,3527.0,A,4098.0,A,3860.0,A,3638.0,A,3874.0,A,3970.0,A,3676.0,A,3703.0,A,3682.0,A,3340.0,A,3264.0,A,3438.0,A,3628.0,A,3254.0,A,3366.0,A,3460.0,A,3435.0,A,3012.0,A,2988.0,A,2986.0,A,2932.0,A,2878.0,A,2826.0,A,2817.0,A,2628.0,A,2449.0,A
19504,5300,Asia,947,"Meat, buffalo",5320,Producing Animals/Slaughtered,Head,7167365.0,A,7375485.0,A,7515959.0,A,7803869.0,A,7961716.0,A,8071256.0,A,8296597.0,A,8531491.0,A,8655182.0,A,8885452.0,A,9140355.0,A,9297664.0,A,9625230.0,A,9894633.0,A,9970240.0,A,10184575.0,A,10385319.0,A,10524670.0,A,10808445.0,A,11007703.0,A,11338734.0,A,12128075.0,A,12306284.0,A,12597160.0,A,13261124.0,A,13737688.0,A,13803534.0,A,14977458.0,A,14796309.0,A,15040014.0,A,15483755.0,A,15890685.0,A,16607761.0,A,17114216.0,A,17800410.0,A,16571889.0,A,17856394.0,A,18121497.0,A,18720381.0,A,18834206.0,A,19292008.0,A,19592357.0,A,18991877.0,A,19598206.0,A,20135515.0,A,20897324.0,A,21697994.0,A,21981893.0,A,22368434.0,A,23257714.0,A,23554330.0,A,24234006.0,A,24055444.0,A,24318354.0,A,24382777.0,A,24919647.0,A,25301770.0,A
19506,5300,Asia,947,"Meat, buffalo",5510,Production,tonnes,978970.0,A,1006718.0,A,1020924.0,A,1060551.0,A,1080339.0,A,1095400.0,A,1123583.0,A,1161522.0,A,1179186.0,A,1213252.0,A,1236075.0,A,1253014.0,A,1311948.0,A,1350911.0,A,1351417.0,A,1379394.0,A,1386868.0,A,1404512.0,A,1449580.0,A,1481771.0,A,1553094.0,A,1684150.0,A,1709318.0,A,1764302.0,A,1858181.0,A,1962947.0,A,1968530.0,A,2061949.0,A,2062578.0,A,2103644.0,A,2163402.0,A,2227264.0,A,2327533.0,A,2384687.0,A,2462252.0,A,2287552.0,A,2432810.0,A,2460178.0,A,2535220.0,A,2571457.0,A,2577397.0,A,2623009.0,A,2577339.0,A,2659799.0,A,2727953.0,A,2852015.0,A,2954641.0,A,2987337.0,A,3038394.0,A,3174950.0,A,3208690.0,A,3256280.0,A,3305104.0,A,3325987.0,A,3334968.0,A,3403116.0,A,3461611.0,A
19507,5300,Asia,1127,"Meat, camel",5320,Producing Animals/Slaughtered,Head,255682.0,A,263443.0,A,261589.0,A,268963.0,A,276883.0,A,280668.0,A,275840.0,A,291791.0,A,275567.0,A,276029.0,A,287962.0,A,296675.0,A,327705.0,A,395062.0,A,374769.0,A,361246.0,A,359839.0,A,340598.0,A,337251.0,A,327042.0,A,309055.0,A,300675.0,A,313537.0,A,336658.0,A,355187.0,A,342076.0,A,350406.0,A,360249.0,A,389050.0,A,423593.0,A,488973.0,A,517956.0,A,508202.0,A,518742.0,A,503217.0,A,546591.0,A,565867.0,A,559028.0,A,527296.0,A,545572.0,A,563994.0,A,542607.0,A,537965.0,A,573429.0,A,569760.0,A,602182.0,A,621787.0,A,635261.0,A,656126.0,A,672191.0,A,684042.0,A,664846.0,A,725151.0,A,970978.0,A,1002203.0,A,1021585.0,A,1064156.0,A
19509,5300,Asia,1127,"Meat, camel",5510,Production,tonnes,53624.0,A,55206.0,A,54781.0,A,56425.0,A,58363.0,A,58860.0,A,58170.0,A,61047.0,A,57605.0,A,57287.0,A,60191.0,A,61680.0,A,67730.0,A,85034.0,A,80491.0,A,77672.0,A,76977.0,A,73056.0,A,72712.0,A,70516.0,A,66193.0,A,64258.0,A,66925.0,A,71966.0,A,75979.0,A,73857.0,A,75008.0,A,77024.0,A,82666.0,A,90501.0,A,92313.0,A,97835.0,A,97209.0,A,97332.0,A,91614.0,A,110266.0,A,106023.0,A,104778.0,A,100571.0,A,106093.0,A,108557.0,A,103482.0,A,102807.0,A,107752.0,A,107939.0,A,109713.0,A,114677.0,A,117015.0,A,119800.0,A,122857.0,A,123518.0,A,121162.0,A,135983.0,A,188934.0,A,195532.0,A,198493.0,A,210098.0,A
19510,5300,Asia,867,"Meat, cattle",5320,Producing Animals/Slaughtered,Head,17872611.0,A,18646061.0,A,19215861.0,A,19915533.0,A,20359747.0,A,20736773.0,A,21011393.0,A,21347417.0,A,22504637.0,A,23284921.0,A,23355758.0,A,23653018.0,A,23743449.0,A,25580625.0,A,26134990.0,A,26071146.0,A,26871163.0,A,27651844.0,A,29295896.0,A,28664766.0,A,29351192.0,A,30644676.0,A,30974049.0,A,32046779.0,A,32085274.0,A,34704833.0,A,35115756.0,A,35612486.0,A,36580508.0,A,36473591.0,A,37132575.0,A,45582669.0,A,48874800.0,A,53331128.0,A,55338223.0,A,57583184.0,A,64412614.0,A,67088337.0,A,67227850.0,A,68683850.0,A,68429499.0,A,69739221.0,A,72429068.0,A,75553468.0,A,76508607.0,A,79132328.0,A,81745406.0,A,82326443.0,A,84885779.0,A,87970119.0,A,88575284.0,A,90121550.0,A,91879700.0,A,93206463.0,A,94093540.0,A,95333617.0,A,95387036.0,A
19512,5300,Asia,867,"Meat, cattle",5510,Production,tonnes,1750294.0,A,1831563.0,A,1911085.0,A,2018726.0,A,2045926.0,A,2043150.0,A,2075864.0,A,2129316.0,A,2256194.0,A,2353540.0,A,2412582.0,A,2491500.0,A,2498222.0,A,2766989.0,A,2823574.0,A,2800863.0,A,2943230.0,A,3050764.0,A,3193713.0,A,3239863.0,A,3348044.0,A,3480586.0,A,3534055.0,A,3919196.0,A,3979704.0,A,4303296.0,A,4487282.0,A,4606580.0,A,4806618.0,A,4987988.0,A,5306086.0,A,6935243.0,A,7559662.0,A,7778208.0,A,8142428.0,A,8501565.0,A,9409816.0,A,9782745.0,A,9910979.0,A,10326136.0,A,10155738.0,A,10529613.0,A,10786884.0,A,11278076.0,A,11311118.0,A,11806749.0,A,12439899.0,A,12563010.0,A,12972296.0,A,13594626.0,A,13701077.0,A,14144419.0,A,14510163.0,A,14764625.0,A,15169042.0,A,15479088.0,A,15476086.0,A
19513,5300,Asia,1058,"Meat, chicken",5321,Producing Animals/Slaughtered,1000 Head,1184397.0,A,1231711.0,A,1310594.0,A,1358581.0,A,1452808.0,A,1540857.0,A,1670672.0,A,1786736.0,A,1919721.0,A,2039282.0,A,2162636.0,A,2336727.0,A,2476358.0,A,2582418.0,A,2686190.0,A,2843383.0,A,3025839.0,A,3304839.0,A,3551091.0,A,3752807.0,A,4008932.0,A,4355979.0,A,4661657.0,A,4858026.0,A,5060432.0,A,5516365.0,A,6022146.0,A,6552342.0,A,6736325.0,A,7099969.0,A,7808636.0,A,8808392.0,A,9832487.0,A,10420393.0,A,11232129.0,A,11624019.0,A,12809672.0,A,12810287.0,A,13609991.0,A,14714786.0,A,15125950.0,A,16031422.0,A,16937824.0,A,16828234.0,A,17719894.0,A,18303503.0,A,19597792.0,A,20915480.0,A,22111561.0,A,22936716.0,A,23789720.0,A,25165755.0,A,25326883.0,A,26011299.0,A,27125083.0,A,28200061.0,A,28442208.0,A
19515,5300,Asia,1058,"Meat, chicken",5510,Production,tonnes,1211824.0,A,1280995.0,A,1367413.0,A,1417043.0,A,1520469.0,A,1622047.0,A,1779062.0,A,1925565.0,A,2087351.0,A,2246669.0,A,2406918.0,A,2631853.0,A,2806814.0,A,2923616.0,A,3089278.0,A,3292043.0,A,3543155.0,A,3898041.0,A,4240274.0,A,4475891.0,A,4760122.0,A,5165386.0,A,5490008.0,A,5663938.0,A,6021468.0,A,6623122.0,A,7291421.0,A,7943568.0,A,8171947.0,A,8589973.0,A,9549974.0,A,10883863.0,A,12197209.0,A,12983510.0,A,13912564.0,A,14404306.0,A,15890404.0,A,16469302.0,A,17099527.0,A,18645993.0,A,19058068.0,A,20183217.0,A,21234214.0,A,21268540.0,A,22493106.0,A,23513608.0,A,25030674.0,A,26317296.0,A,27712128.0,A,28968949.0,A,30347180.0,A,32244704.0,A,33935681.0,A,34740467.0,A,35273884.0,A,36991258.0,A,37644118.0,A
19516,5300,Asia,1069,"Meat, duck",5321,Producing Animals/Slaughtered,1000 Head,159895.0,A,168078.0,A,180870.0,A,184689.0,A,193831.0,A,202501.0,A,205393.0,A,213408.0,A,221181.0,A,229903.0,A,237923.0,A,251788.0,A,265277.0,A,278181.0,A,277310.0,A,293965.0,A,307477.0,A,326473.0,A,353468.0,A,364021.0,A,380592.0,A,399864.0,A,412280.0,A,418131.0,A,435435.0,A,478384.0,A,533595.0,A,570280.0,A,585059.0,A,641635.0,A,743829.0,A,810225.0,A,974857.0,A,1073303.0,A,1235861.0,A,1288828.0,A,1393311.0,A,1506480.0,A,1803972.0,A,1728378.0,A,1779550.0,A,1745419.0,A,1817098.0,A,1856081.0,A,2021652.0,A,2013313.0,A,2165121.0,A,2304632.0,A,2327277.0,A,2414327.0,A,2510464.0,A,2621326.0,A,2601421.0,A,2536687.0,A,2666402.0,A,2729534.0,A,2735353.0,A
19518,5300,Asia,1069,"Meat, duck",5510,Production,tonnes,206132.0,A,216455.0,A,232176.0,A,238212.0,A,249753.0,A,260939.0,A,266230.0,A,276853.0,A,286696.0,A,298562.0,A,309364.0,A,328781.0,A,345900.0,A,366078.0,A,366447.0,A,388832.0,A,408650.0,A,434227.0,A,470544.0,A,485169.0,A,508861.0,A,539211.0,A,557250.0,A,565105.0,A,587774.0,A,652192.0,A,733040.0,A,778371.0,A,803275.0,A,879929.0,A,964627.0,A,1093110.0,A,1314268.0,A,1438968.0,A,1649409.0,A,1690664.0,A,1869224.0,A,2011344.0,A,2294899.0,A,2318286.0,A,2393758.0,A,2323759.0,A,2398506.0,A,2460985.0,A,2679563.0,A,2740048.0,A,2922200.0,A,3126929.0,A,3234671.0,A,3354932.0,A,3485608.0,A,3619761.0,A,3690583.0,A,3589981.0,A,3552919.0,A,3736133.0,A,3754420.0,A
19519,5300,Asia,1163,"Meat, game",5510,Production,tonnes,16120.0,A,16120.0,A,17120.0,A,17120.0,A,18120.0,A,19230.0,A,21189.0,A,22105.0,A,25925.0,A,25685.0,A,26970.0,A,26730.0,A,25650.0,A,26330.0,A,26535.0,A,26935.0,A,28835.0,A,28135.0,A,28940.0,A,29640.0,A,28840.0,A,29640.0,A,29145.0,A,28795.0,A,27445.0,A,25995.0,A,28630.0,A,29630.0,A,32775.0,A,35848.0,A,36915.0,A,43003.0,A,46101.0,A,43337.0,A,41032.0,A,30542.0,A,34665.0,A,36713.0,A,40911.0,A,27001.0,A,27192.0,A,27987.0,A,28361.0,A,27734.0,A,26676.0,A,25389.0,A,24918.0,A,24110.0,A,23846.0,A,23766.0,A,23573.0,A,23228.0,A,22886.0,A,22736.0,A,22787.0,A,22745.0,A,22716.0,A
19520,5300,Asia,1017,"Meat, goat",5320,Producing Animals/Slaughtered,Head,54721420.0,A,55865713.0,A,56742849.0,A,58213595.0,A,59718259.0,A,61750022.0,A,62749101.0,A,63490515.0,A,64859534.0,A,65658305.0,A,68788297.0,A,70801501.0,A,74435119.0,A,76055830.0,A,80698421.0,A,82134167.0,A,83969048.0,A,87722702.0,A,91374264.0,A,94171587.0,A,99488586.0,A,100384398.0,A,105700962.0,A,108815125.0,A,113266736.0,A,117353173.0,A,128850473.0,A,132488780.0,A,141687298.0,A,148100564.0,A,153174323.0,A,160362360.0,A,165956840.0,A,171601438.0,A,185898446.0,A,178827070.0,A,193004974.0,A,205862198.0,A,218608962.0,A,219424635.0,A,217224266.0,A,217493220.0,A,234108587.0,A,255441680.0,A,267257356.0,A,263698998.0,A,266691673.0,A,273508605.0,A,281801521.0,A,291455013.0,A,289450672.0,A,294530774.0,A,301801644.0,A,311052218.0,A,314789105.0,A,321544357.0,A,317395659.0,A
19522,5300,Asia,1017,"Meat, goat",5510,Production,tonnes,588988.0,A,603817.0,A,610115.0,A,623478.0,A,639267.0,A,665070.0,A,674796.0,A,680603.0,A,700665.0,A,709557.0,A,741833.0,A,762374.0,A,800238.0,A,822576.0,A,872883.0,A,880425.0,A,898406.0,A,940585.0,A,967758.0,A,987324.0,A,1044342.0,A,1105687.0,A,1177560.0,A,1228835.0,A,1281603.0,A,1332594.0,A,1470580.0,A,1525203.0,A,1643127.0,A,1744346.0,A,1808561.0,A,1906870.0,A,2013919.0,A,2088499.0,A,2291463.0,A,2134973.0,A,2295700.0,A,2488717.0,A,2574885.0,A,2587150.0,A,2576276.0,A,2574227.0,A,2802217.0,A,3070429.0,A,3236736.0,A,3180161.0,A,3286592.0,A,3373455.0,A,3451243.0,A,3577841.0,A,3592086.0,A,3702353.0,A,3784282.0,A,3918134.0,A,4002127.0,A,4112922.0,A,4194744.0,A
19523,5300,Asia,1073,"Meat, goose and guinea fowl",5321,Producing Animals/Slaughtered,1000 Head,21219.0,A,23128.0,A,25167.0,A,27307.0,A,29529.0,A,31528.0,A,33538.0,A,35715.0,A,37818.0,A,40024.0,A,42039.0,A,44129.0,A,46483.0,A,48546.0,A,50631.0,A,52321.0,A,54455.0,A,56802.0,A,59015.0,A,61017.0,A,63097.0,A,65477.0,A,67844.0,A,69421.0,A,70100.0,A,79481.0,A,92246.0,A,124652.0,A,130331.0,A,148197.0,A,187165.0,A,191623.0,A,218790.0,A,239743.0,A,338969.0,A,347827.0,A,384474.0,A,422068.0,A,436387.0,A,443180.0,A,443869.0,A,431480.0,A,446762.0,A,455003.0,A,490138.0,A,491531.0,A,541894.0,A,557360.0,A,590994.0,A,606164.0,A,624008.0,A,664119.0,A,654932.0,A,666253.0,A,609801.0,A,629218.0,A,626152.0,A
19525,5300,Asia,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,69537.0,A,75638.0,A,82229.0,A,89264.0,A,96361.0,A,102990.0,A,109117.0,A,116294.0,A,123077.0,A,130113.0,A,136453.0,A,143157.0,A,150627.0,A,157264.0,A,163914.0,A,169646.0,A,176632.0,A,184145.0,A,191270.0,A,197567.0,A,204233.0,A,212000.0,A,219623.0,A,224784.0,A,226944.0,A,260110.0,A,303022.0,A,410038.0,A,427584.0,A,487676.0,A,652371.0,A,757574.0,A,867518.0,A,949518.0,A,1346435.0,A,1380844.0,A,1527874.0,A,1679064.0,A,1734450.0,A,1766877.0,A,1769310.0,A,1718006.0,A,1779355.0,A,1814048.0,A,1950754.0,A,1957126.0,A,2149660.0,A,2181515.0,A,2266261.0,A,2353773.0,A,2428426.0,A,2560629.0,A,2594808.0,A,2484851.0,A,2438286.0,A,2521623.0,A,2424804.0,A
19526,5300,Asia,1097,"Meat, horse",5320,Producing Animals/Slaughtered,Head,494519.0,A,483487.0,A,479955.0,A,471783.0,A,483032.0,A,468837.0,A,494700.0,A,493550.0,A,466019.0,A,471157.0,A,485807.0,A,498128.0,A,520508.0,A,538810.0,A,567462.0,A,594655.0,A,607990.0,A,618070.0,A,568563.0,A,548076.0,A,541746.0,A,531869.0,A,537347.0,A,544540.0,A,572442.0,A,578036.0,A,616682.0,A,615102.0,A,634019.0,A,676084.0,A,794484.0,A,1322510.0,A,1138893.0,A,1705218.0,A,1862223.0,A,2298875.0,A,2162424.0,A,2139911.0,A,2265801.0,A,2305312.0,A,2349104.0,A,2345704.0,A,2357291.0,A,2440192.0,A,2462384.0,A,2386976.0,A,2376348.0,A,2321253.0,A,2395880.0,A,2292915.0,A,2457804.0,A,2534302.0,A,2524585.0,A,2632933.0,A,2793290.0,A,2797494.0,A,2780047.0,A
19528,5300,Asia,1097,"Meat, horse",5510,Production,tonnes,79269.0,A,76445.0,A,76093.0,A,74164.0,A,79879.0,A,74005.0,A,77161.0,A,77592.0,A,72649.0,A,72592.0,A,74487.0,A,74476.0,A,76132.0,A,79526.0,A,83990.0,A,86971.0,A,90789.0,A,92703.0,A,84408.0,A,80439.0,A,79266.0,A,78417.0,A,79921.0,A,80687.0,A,84824.0,A,87601.0,A,91153.0,A,89156.0,A,92978.0,A,96437.0,A,105866.0,A,183220.0,A,168179.0,A,232955.0,A,247993.0,A,303626.0,A,290653.0,A,290795.0,A,306131.0,A,308336.0,A,312369.0,A,311444.0,A,313934.0,A,322320.0,A,325186.0,A,315442.0,A,309922.0,A,308427.0,A,314541.0,A,308555.0,A,326400.0,A,345149.0,A,335870.0,A,352081.0,A,389952.0,A,382460.0,A,381383.0,A
19529,5300,Asia,1111,"Meat, mule",5320,Producing Animals/Slaughtered,Head,25000.0,A,27000.0,A,28500.0,A,30000.0,A,36000.0,A,40000.0,A,43000.0,A,46000.0,A,50000.0,A,55000.0,A,60000.0,A,68000.0,A,75000.0,A,86000.0,A,93000.0,A,99000.0,A,100000.0,A,110000.0,A,120000.0,A,130000.0,A,140000.0,A,150000.0,A,160000.0,A,170000.0,A,185000.0,A,200000.0,A,225000.0,A,237000.0,A,250000.0,A,260000.0,A,265000.0,A,280000.0,A,290000.0,A,455200.0,A,511000.0,A,615000.0,A,585000.0,A,735000.0,A,592000.0,A,653000.0,A,672000.0,A,656000.0,A,655000.0,A,633900.0,A,602100.0,A,612500.0,A,580000.0,A,543000.0,A,567000.0,A,541000.0,A,523000.0,A,520000.0,A,478700.0,A,479000.0,A,488804.0,A,471261.0,A,435948.0,A
19531,5300,Asia,1111,"Meat, mule",5510,Production,tonnes,2500.0,A,2700.0,A,2850.0,A,3000.0,A,3600.0,A,4000.0,A,4300.0,A,4600.0,A,5000.0,A,5500.0,A,6000.0,A,6800.0,A,7500.0,A,8600.0,A,9300.0,A,9900.0,A,10000.0,A,11000.0,A,12000.0,A,13000.0,A,14000.0,A,15000.0,A,16000.0,A,17000.0,A,18500.0,A,20000.0,A,22500.0,A,23700.0,A,25000.0,A,26000.0,A,26500.0,A,28000.0,A,29000.0,A,45520.0,A,51100.0,A,61500.0,A,58500.0,A,73500.0,A,59200.0,A,65300.0,A,67200.0,A,65600.0,A,65500.0,A,63390.0,A,60210.0,A,61250.0,A,58000.0,A,54300.0,A,56700.0,A,54100.0,A,52300.0,A,52000.0,A,47870.0,A,52000.0,A,53000.0,A,50400.0,A,45451.0,A
